hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
"Hotel Waves, Delhi Airport","₹ 3,200",6.5,Review score,39,"Mahipalpur, New Delhi",Deluxe Double Room,Beds: 1 double or 2 singles,+₹ 384 taxes and charges,3,1 night, 2 adults,"₹ 3,200",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Breakfast"
Hotel Jageer Palace,"₹ 2,990",7.6,Good,393,"West Delhi, New Delhi",Deluxe Double Room,1 double bed,+₹ 359 taxes and charges,3,1 night, 2 adults,"₹ 2,990",False,True,2024-04-09,2024-04-10,"Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Bar, Laundry, Daily housekeeping, Air conditioning, Exceptional breakfast"
Hotel Fabulous - Delhi International Airport,"₹ 4,499",8.0,Very good,338,"Mahipalpur, New Delhi",Small Double Room,1 extra-large double bed,+₹ 540 taxes and charges,3,1 night, 2 adults,"₹ 4,499",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Daily housekeeping, Fabulous breakfast"
Radisson Gurugram Sohna Road City Center,"₹ 22,500",7.1,Good,868,Gurgaon,Superior Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 4,050 taxes and charges",5,1 night, 2 adults,"₹ 22,500",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
Radisson Blu Marina Hotel Connaught Place,"₹ 7,999",6.9,Review score,"1,205","Connaught Place, New Delhi",Superior Double Room,1 large double bed,"+₹ 1,640 taxes and charges",5,1 night, 2 adults,"₹ 7,999",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Facilities for disabled guests, Bar, Good breakfast"
Prakash Kutir B&B,"₹ 3,500",8.7,Fabulous,122,"Hauz Khas, New Delhi",Double Room with Terrace,1 large double bed,+₹ 420 taxes and charges,0,1 night, 2 adults,"₹ 3,500",True,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Breakfast"
FabHotel Grace Inn,"₹ 2,972",10,Exceptional,1,Gurgaon,Deluxe Room,1 double bed,+₹ 389 taxes and charges,3,1 night, 2 adults,"₹ 2,972",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Breakfast"
FabHotel La Paz Stay B&B,"₹ 5,308",7.4,Good,116,"Malviya Nagar, New Delhi",Deluxe Room,1 large double bed,+₹ 637 taxes and charges,3,1 night, 2 adults,"₹ 5,308",False,True,2024-04-09,2024-04-10,"Room service, Free WiFi, Facilities for disabled guests, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning, Tea/coffee maker in all rooms"
Hotel Trans International - Near Delhi Airport,"₹ 2,490",6.9,Review score,308,"Mahipalpur, New Delhi",Classic Room,1 extra-large double bed,+₹ 299 taxes and charges,3,1 night, 2 adults,"₹ 2,767",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Air conditioning, Very good breakfast"
FabHotel Jasmine Boutique Jasola,"₹ 7,440",7.8,Good,207,"Jasola, New Delhi",(Sanitised) Deluxe Room,1 double bed,+₹ 893 taxes and charges,3,1 night, 2 adults,"₹ 7,440",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Facilities for disabled guests, Free parking, 24-hour front desk, Terrace, Garden, Tea/coffee maker in all rooms"
Hotel Admire Gold - Pachim Vihar Delhi,"₹ 1,457",7.7,Good,83,"Pashim Vihar, New Delhi",Standard Double Room,1 large double bed,+₹ 175 taxes and charges,3,1 night, 2 adults,"₹ 2,429",False,True,2024-04-09,2024-04-10,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Laundry, Good breakfast"
FabHotel The Horizon,"₹ 4,245",7.1,Good,21,Badarpur,Deluxe Room,1 large double bed,+₹ 509 taxes and charges,3,1 night, 2 adults,"₹ 4,245",False,True,2024-04-09,2024-04-10,"Airport shuttle, Restaurant, Room service, Facilities for disabled guests"
Hotel The Raj Near New Delhi Train Station,"₹ 1,695",6.4,Review score,185,"Paharganj, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 203 taxes and charges,3,1 night, 2 adults,"₹ 1,695",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Breakfast"
Hotel Sunshine,₹ 800,6.2,Review score,298,"Karol bagh, New Delhi",Non AC Double Room,1 double bed,+₹ 96 taxes and charges,1,1 night, 2 adults,₹ 800,False,True,2024-04-09,2024-04-10,"Airport shuttle (free), Non-smoking rooms, Free WiFi, Family rooms, 24-hour front desk, Terrace, Laundry, Air conditioning"
Treebo Trend The Kings Plaza Naraina Vihar,"₹ 8,268",7.0,Good,68,"West Delhi, New Delhi",Standard Double Room,1 extra-large double bed,"+₹ 1,488 taxes and charges",3,1 night, 2 adults,"₹ 10,335",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
"Hotel Yuvraj Deluxe-""Hygienic Hotel""","₹ 3,699",7.9,Good,384,"Paharganj, New Delhi",Deluxe Double or Twin Room,Beds: 1 double or 2 singles,+₹ 444 taxes and charges,3,1 night, 2 adults,"₹ 3,699",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, Tea/coffee maker in all rooms, Very good breakfast"
Golden Tulip Suites Gurgaon,"₹ 6,749",6.5,Review score,347,Gurgaon,Superior King Room,Multiple bed types,+₹ 810 taxes and charges,5,1 night, 2 adults,"₹ 6,749",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Good breakfast"
Family Hotel Tark Near IGI Airport Delhi,"₹ 2,429",7.2,Good,246,"South West, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 291 taxes and charges,4,1 night, 2 adults,"₹ 2,429",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Fabulous breakfast"
Hotel City Centre Inn - Nizamuddin Railway Station,"₹ 2,299",7.1,Good,252,"South Delhi, New Delhi",Superior Double Room,1 extra-large double bed,+₹ 276 taxes and charges,3,1 night, 2 adults,"₹ 2,299",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Laundry, Very good breakfast"
Jupiter Plaza Delhi Airport,"₹ 1,300",7.4,Good,207,"South West, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 390 taxes and charges,3,1 night, 2 adults,"₹ 1,300",True,False,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Family rooms, Tea/coffee maker in all rooms, Fabulous breakfast"
Hotel King plaza Near IGI Airport Delhi,₹ 864,7.5,Good,459,"South West, New Delhi",Deluxe King Room,1 extra-large double bed,+₹ 104 taxes and charges,3,1 night, 2 adults,"₹ 2,159",True,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Free WiFi, Family rooms, Tea/coffee maker in all rooms, Bar, Fabulous breakfast"
AIRPORT Hotel Moody Plaza,₹ 539,7.5,Good,100,"Mahipalpur, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 65 taxes and charges,3,1 night, 2 adults,₹ 539,False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms, Bar, Fabulous breakfast"
Hotel Caves A Family Hotel Near IGI Airport Delhi,₹ 882,8.1,Very good,130,"South West, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 159 taxes and charges,4,1 night, 2 adults,"₹ 2,205",True,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Family rooms, Tea/coffee maker in all rooms, Bar, Exceptional breakfast"
Duplex villa with fully functional kitchen in noida extension,"₹ 10,849",NA,NA,NA,Ghaziabad,Three-Bedroom Villa,3 extra-large double beds,"+₹ 1,953 taxes and charges",0,1 night, 2 adults,"₹ 10,849",False,True,2024-04-09,2024-04-10,"Free WiFi, Free parking"
OYO Townhouse 587 Sec 19,"₹ 2,545",3.9,Review score,55,Kalkaji Devi,Classic Triple Room,1 extra-large double bed,+₹ 337 taxes and charges,4,1 night, 2 adults,"₹ 3,916",True,True,2024-04-09,2024-04-10,"Room service, Family rooms"
"Gold Guest House, Sonipat","₹ 2,700",9.3,Superb,3,Rāi,Standard Double Room,1 double bed,+₹ 324 taxes and charges,0,1 night, 2 adults,"₹ 2,700",False,True,2024-04-09,2024-04-10,"Free WiFi, Family rooms, Non-smoking rooms, Breakfast"
FabHotel Next Home Prime,"₹ 3,822",8.3,Very good,3,"IMT Manesar, Gurgaon",Deluxe Room,1 double bed,+₹ 459 taxes and charges,0,1 night, 2 adults,"₹ 3,822",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Breakfast"
Country farms,"₹ 8,250",NA,NA,NA,Greater Noida,Villa,"9 beds (2 doubles, 4 bunk beds, 3 sofa beds)","+₹ 1,485 taxes and charges",0,1 night, 2 adults,"₹ 8,250",False,True,2024-04-09,2024-04-10,"Swimming Pool, Free WiFi, Free parking, Breakfast"
Jaypee Vasant Continental,"₹ 6,999",7.3,Good,557,"Vasant Vihar, New Delhi",Deluxe Double or Twin Room with with 10% discount on food and soft beverages (Not on In room dining ),Beds: 1 double or 2 singles,+₹ 840 taxes and charges,5,1 night, 2 adults,"₹ 6,999",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
Treebo Tryst Relax Inn Patel Nagar,"₹ 11,538",7.0,Good,66,New Delhi,Deluxe Double Room,Multiple bed types,"+₹ 2,077 taxes and charges",4,1 night, 2 adults,"₹ 14,423",True,True,2024-04-09,2024-04-10,"Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
FabExpress Pearl Robe,"₹ 3,823",7.5,Good,65,"Mahipalpur, New Delhi",Deluxe Room,1 double bed,+₹ 459 taxes and charges,3,1 night, 2 adults,"₹ 3,823",False,True,2024-04-09,2024-04-10,"Room service, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping"
Airport Hotel Mars,₹ 539,8.1,Very good,13,"South West, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 65 taxes and charges,3,1 night, 2 adults,₹ 539,False,False,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Terrace, Laundry, Breakfast"
"Udman By Ferns N Petals, Gurugram","₹ 15,999",8.8,Fabulous,18,"Golf Course Road, Gurgaon",Superior Double Room,1 extra-large double bed,"+₹ 2,880 taxes and charges",4,1 night, 2 adults,"₹ 15,999",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Airport Hotel Dev Residency - Mahipalpur,"₹ 3,509",8.0,Very good,234,"Mahipalpur, New Delhi",Deluxe Double Room,1 large double bed,+₹ 421 taxes and charges,3,1 night, 2 adults,"₹ 3,509",True,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Superb breakfast"
Stay Studio Hotel & Residences,"₹ 4,250",8.3,Very good,59,"Palam Vihar, Gurgaon",Double Room,1 extra-large double bed,+₹ 510 taxes and charges,0,1 night, 2 adults,"₹ 4,250",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
The Mohit Guest House - New Delhi Railway Station - Paharganj,"₹ 1,890",7.0,Good,362,"Paharganj, New Delhi",Super Deluxe Room - Complimentary HI-Tea in the evening,1 double bed,+₹ 227 taxes and charges,3,1 night, 2 adults,"₹ 1,890",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Laundry, Very good breakfast"
Grand Godwin Near NDLS Railway Station- Paharganj,"₹ 5,000",7.1,Good,240,"Paharganj, New Delhi",Standard Double or Twin Room,Beds: 1 double or 2 singles,+₹ 600 taxes and charges,3,1 night, 2 adults,"₹ 5,000",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Facilities for disabled guests, Free parking, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Good breakfast"
Itsy By Treebo - Dr Regency,"₹ 5,179",5.0,Review score,121,"Safdarjung Enclave, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 622 taxes and charges,3,1 night, 2 adults,"₹ 6,474",True,True,2024-04-09,2024-04-10,"Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
Airport Hotel Mars Stay By Sinon,₹ 539,9.7,Exceptional,6,"Mahipalpur, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 65 taxes and charges,3,1 night, 2 adults,₹ 539,False,False,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Terrace, Breakfast"
"Willow Woods Farm house, Gurugram","₹ 3,150",10,Exceptional,6,Sohna,Two-Bedroom Bungalow,2 extra-large double beds,+₹ 378 taxes and charges,0,1 night, 2 adults,"₹ 3,150",False,True,2024-04-09,2024-04-10,"Free WiFi, Free parking"
Hotel Citizen New Delhi,"₹ 4,679",7.6,Good,367,"Mahipalpur, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 562 taxes and charges,3,1 night, 2 adults,"₹ 4,679",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Terrace, Air conditioning, Very good breakfast"
Hotel Shiva Intercontinental,"₹ 1,169",7.1,Good,254,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 140 taxes and charges,3,1 night, 2 adults,"₹ 1,169",False,True,2024-04-09,2024-04-10,"Airport shuttle, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Laundry, Good breakfast"
Hotel Aman Continental - Paharganj,"₹ 5,920",6.7,Review score,74,"Paharganj, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 710 taxes and charges,3,1 night, 2 adults,"₹ 5,920",False,True,2024-04-09,2024-04-10,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, 24-hour front desk, Laundry, Good breakfast"
Hyatt Centric Janakpuri New Delhi,"₹ 12,825",6.4,Review score,395,"Janakpuri, New Delhi",Twin Room (Pool View) with 20% discount on food and soft beverages,2 single beds,"+₹ 2,309 taxes and charges",5,1 night, 2 adults,"₹ 12,825",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Raj Mahal Inn,"₹ 1,400",7.2,Good,176,"Paharganj, New Delhi",Deluxe Double Room,Multiple bed types,+₹ 168 taxes and charges,2,1 night, 2 adults,"₹ 1,400",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping"
Hide-In Hostel Delhi,"₹ 1,999",7.7,Good,394,"Saket, New Delhi",Deluxe King Room,1 large double bed,+₹ 240 taxes and charges,0,1 night, 2 adults,"₹ 1,999",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Garden, Breakfast"
Hotel Smart Signature Delhi Airport,"₹ 2,609",7.5,Good,"1,095","South West, New Delhi",Deluxe Double Room,1 double bed,+₹ 313 taxes and charges,4,1 night, 2 adults,"₹ 2,609",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Air conditioning, Fabulous breakfast"
Studio Apartment with Green lawns,"₹ 1,399",7.2,Good,59,Noida,Apartment with Balcony,"2 beds (1 extra-large double, 1 futon)",+₹ 753 taxes and charges,0,1 night, 2 adults,"₹ 1,399",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Free WiFi, Family rooms, Facilities for disabled guests, Free parking"
Hotel Sunstar Heights,"₹ 1,800",7.8,Good,185,"Karol bagh, New Delhi",Small Double or Twin Room,Beds: 1 double or 2 singles,+₹ 216 taxes and charges,3,1 night, 2 adults,"₹ 1,800",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Hotel Cladis - Noida Sector 15,"₹ 2,000",8.4,Very good,35,Noida,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 240 taxes and charges,3,1 night, 2 adults,"₹ 2,000",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms"
FARM HOUSE - ENTIRE PLACE - HOME AWAY FROM HOME.,"₹ 8,075",NA,NA,NA,Bhundsi,Three-Bedroom Villa,"12 beds (6 doubles, 6 large doubles)","+₹ 1,454 taxes and charges",0,1 night, 2 adults,"₹ 8,075",False,True,2024-04-09,2024-04-10,Free parking
FabHotel F9 Sector 19,"₹ 4,245",7.3,Good,26,Noida,Deluxe Room,1 double bed,+₹ 569 taxes and charges,3,1 night, 2 adults,"₹ 4,245",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Breakfast"
Hotel Grand Tushar-Ghaziabad Railway Station,"₹ 1,169",7.8,Good,86,Ghaziabad,Double Room with Private Bathroom,1 extra-large double bed,+₹ 140 taxes and charges,3,1 night, 2 adults,"₹ 1,799",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Family rooms, Free parking, Fabulous breakfast"
Treebo Trend Coral Tree DLF Phase 1,"₹ 5,423",8.1,Very good,407,"Golf Course Road, Gurgaon",[Sanitized] Standard Double or Twin Room,Multiple bed types,+₹ 651 taxes and charges,3,1 night, 2 adults,"₹ 8,093",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk"
Hotel Aerotech Near IGI Airport,"₹ 1,609",7.4,Good,308,"South West, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 193 taxes and charges,4,1 night, 2 adults,"₹ 1,609",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Spa and wellness centre, Room service, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Superb breakfast"
"Udman By Ferns N Petals, Chattarpur","₹ 14,228",6.8,Review score,6,"Chattarpur, New Delhi",Superior Double Room,1 extra-large double bed,"+₹ 2,561 taxes and charges",4,1 night, 2 adults,"₹ 14,228",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
AmigosIndia,"₹ 4,503",8.8,Fabulous,375,"Chattarpur, New Delhi",Deluxe Double or Twin Room,Beds: 1 double or 2 singles,+₹ 540 taxes and charges,3,1 night, 2 adults,"₹ 4,503",True,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Good breakfast"
Hotel Royal Palace @ Patel Nagar Metro Station,"₹ 5,599",9.5,Exceptional,2,New Delhi,Deluxe Double Room,1 double bed,+₹ 672 taxes and charges,3,1 night, 2 adults,"₹ 5,599",False,True,2024-04-09,2024-04-10,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Tea/coffee maker in all rooms"
Haveli Dharampura - UNESCO awarded Boutique Heritage Hotel,"₹ 16,500",8.6,Fabulous,301,"North Delhi, New Delhi",Jahan Ara,1 double bed,"+₹ 2,970 taxes and charges",5,1 night, 2 adults,"₹ 16,500",True,True,2024-04-09,2024-04-10,"Airport shuttle, Room service, Restaurant, Free WiFi, 24-hour front desk, Terrace, Bar, Laundry, Daily housekeeping, Good breakfast"
The Alpino Hotel,"₹ 2,700",7.0,Good,133,"Mahipalpur, New Delhi",Deluxe Double Room,1 large double bed,+₹ 324 taxes and charges,4,1 night, 2 adults,"₹ 2,700",False,True,2024-04-09,2024-04-10,"Room service, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Tea/coffee maker in all rooms, Superb breakfast"
Hotel Fortune Inn- Noida Sector 19,"₹ 3,999",6.0,Review score,375,Noida,Deluxe Double Room,1 extra-large double bed,+₹ 480 taxes and charges,4,1 night, 2 adults,"₹ 3,999",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, Breakfast"
Hotel Grihum - Noida sector 63,"₹ 1,399",NA,NA,NA,Indirapuram,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 168 taxes and charges,3,1 night, 2 adults,"₹ 1,399",False,True,2024-04-09,2024-04-10,"Free WiFi, Family rooms, Non-smoking rooms, Room service"
"Aerocity Hotel Jindal Palace Delhi- A Well Hygiene Property""All Staff Vaccinated ""","₹ 1,629",8.0,Very good,210,"Mahipalpur, New Delhi",Triple Room,"2 beds (1 single, 1 double)",+₹ 196 taxes and charges,4,1 night, 2 adults,"₹ 2,037",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Free parking, 24-hour front desk, Bar, Exceptional breakfast"
Sarthak Palace,"₹ 1,600",7.9,Good,342,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 192 taxes and charges,3,1 night, 2 adults,"₹ 2,000",False,True,2024-04-09,2024-04-10,"Airport shuttle (free), Non-smoking rooms, Room service, Free WiFi, Family rooms, Laundry, Daily housekeeping, Very good breakfast"
Jaypee Greens Golf and Spa Resort,"₹ 17,500",8.1,Very good,178,Greater Noida,Deluxe Double Room,1 double bed,"+₹ 3,150 taxes and charges",5,1 night, 2 adults,"₹ 17,500",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hotel Rosewood Near Delhi Airport,"₹ 1,695",7.1,Good,196,"South West, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 203 taxes and charges,4,1 night, 2 adults,"₹ 1,695",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
Hotel SM SUITS Near Delhi Airport-Unit BY Grand urban Luxury,"₹ 2,250",6.5,Review score,54,"South West, New Delhi",Deluxe Room,1 double bed,+₹ 270 taxes and charges,4,1 night, 2 adults,"₹ 2,250",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Family rooms, 24-hour front desk, Bar, Breakfast"
Grand Hyatt Gurgaon,"₹ 15,000",8.5,Very good,26,Gurgaon,Twin Room,2 single beds,"+₹ 2,700 taxes and charges",5,1 night, 2 adults,"₹ 15,000",False,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free WiFi, Free parking, Tea/coffee maker in all rooms, Bar, Breakfast"
Treebo Trend Nysha Palace Mahipalpur,"₹ 5,465",6.8,Review score,60,"Mahipalpur, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 656 taxes and charges,3,1 night, 2 adults,"₹ 6,831",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms"
FabHotel Mulberry Retreat Sushant Lok,"₹ 2,486",8.5,Very good,359,Gurgaon,(Sanitised) Deluxe Room,1 double bed,+₹ 298 taxes and charges,3,1 night, 2 adults,"₹ 2,486",False,True,2024-04-09,2024-04-10,"Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk"
The Manor - A Boutique Hotel,"₹ 7,695",8.0,Very good,106,"South Delhi, New Delhi",Executive Room,1 double bed,"+₹ 1,385 taxes and charges",3,1 night, 2 adults,"₹ 7,695",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Free WiFi, Facilities for disabled guests, Terrace, Tea/coffee maker in all rooms, Very good breakfast"
The Elevate Hotel - Near Delhi International Airport,"₹ 3,100",7.6,Good,108,"South West, New Delhi",Deluxe King Room,"2 beds (1 double, 1 futon)",+₹ 372 taxes and charges,4,1 night, 2 adults,"₹ 5,000",False,True,2024-04-09,2024-04-10,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, Tea/coffee maker in all rooms, Bar, Superb breakfast"
FabHotel Aries Delhi Airport,"₹ 4,246",7.2,Good,87,"Mahipalpur, New Delhi",Deluxe Double Room,1 double bed,+₹ 510 taxes and charges,3,1 night, 2 adults,"₹ 4,246",False,True,2024-04-09,2024-04-10,"Room service, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
Luxury Stays - Noida sec 12,"₹ 2,800",7.2,Good,15,Noida,Deluxe Room (2 Adults + 1 Child),1 large double bed,+₹ 336 taxes and charges,3,1 night, 2 adults,"₹ 2,800",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms"
Capital O Hotel Jp Tower,"₹ 2,599",7.3,Good,276,"West Delhi, New Delhi",Deluxe Triple Room,1 large double bed,+₹ 344 taxes and charges,3,1 night, 2 adults,"₹ 3,998",True,True,2024-04-09,2024-04-10,"Room service, Family rooms, Facilities for disabled guests, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
