hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
Hotel The Prithvi,"₹ 5,354",6.7,Review score,10,"South Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 643 taxes and charges,3,1 night, 2 adults,"₹ 5,354",False,True,2023-08-01,2023-08-02,"Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Garden, Laundry, Tea/coffee maker in all rooms, Breakfast"
OYO Townhouse 101 Golf Course Road,"₹ 1,618",3.9,Review score,36,"Golf Course Road, Gurgaon",Classic Triple Room,1 extra-large double bed,+₹ 226 taxes and charges,4,1 night, 2 adults,"₹ 3,302",False,True,2023-08-01,2023-08-02,24-hour front desk
Flagship Kashish Residency,"₹ 1,257",1.2,Review score,6,"North Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 2,566",False,True,2023-08-01,2023-08-02,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
The Woodbury,"₹ 5,000",8.5,Very good,62,"DLF Phase I, Gurgaon",Deluxe Double Room,1 large double bed,+₹ 600 taxes and charges,0,1 night, 2 adults,"₹ 5,000",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Exceptional breakfast"
Hotel Delhi Aerocity,"₹ 1,695",7.5,Good,223,"Mahipalpur, New Delhi",Standard Deluxe Room,1 large double bed,+₹ 203 taxes and charges,3,1 night, 2 adults,"₹ 1,695",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Very good breakfast"
lovely 1-Bedroom & living area apt in New Delhi,"₹ 1,600",NA,NA,NA,"South West, New Delhi",One-Bedroom Apartment,1 double bed,+₹ 192 taxes and charges,0,1 night, 2 adults,"₹ 1,600",False,True,2023-08-01,2023-08-02,"Free WiFi, Private parking, Air conditioning"
Flagship Leisurrestay,"₹ 1,257",7.3,Good,3,"East Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 2,566",False,True,2023-08-01,2023-08-02,"Room service, 24-hour front desk, Daily housekeeping"
Treebo Trend House Inn,"₹ 4,823",5.3,Review score,89,Noida,Standard Double Room,1 extra-large double bed,+₹ 579 taxes and charges,3,1 night, 2 adults,"₹ 10,962",True,True,2023-08-01,2023-08-02,"Room service, Restaurant, Family rooms, Free WiFi, Tea/coffee maker in all rooms"
Orana Aurnum,"₹ 4,499",7.7,Good,7,"West Delhi, New Delhi",Deluxe Double or Twin Room,1 large double bed,+₹ 540 taxes and charges,0,1 night, 2 adults,"₹ 4,499",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Free parking, Facilities for disabled guests, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
POP 80869J Vs Residency,"₹ 1,257",NA,NA,NA,Noida,Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 2,566",False,True,2023-08-01,2023-08-02,Room service
Hotel The Best Relax Inn By WB Inn,"₹ 2,000",7.0,Good,1,"South Delhi, New Delhi",Budget Double Room,1 large double bed,+₹ 240 taxes and charges,0,1 night, 2 adults,"₹ 2,000",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning"
"D2M Hotel, Rohtak","₹ 1,620",10,Exceptional,1,Rohtak,Deluxe Room,2 double beds,+₹ 194 taxes and charges,4,1 night, 2 adults,"₹ 1,620",False,False,2023-08-01,2023-08-02,"Free parking, Family rooms, Restaurant, Non-smoking rooms, Room service, Tea/coffee maker in all rooms, Breakfast"
Collection O Hotel Love Garden,"₹ 1,257",10,Exceptional,1,Ghaziabad,Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 2,566",False,True,2023-08-01,2023-08-02,Room service
AIR by Ahuja Residences,"₹ 7,875",8.3,Very good,211,"DLF Phase II, Gurgaon",Deluxe Room,1 large double bed,"+₹ 1,418 taxes and charges",4,1 night, 2 adults,"₹ 7,875",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Good breakfast"
FabHotel Rivlet,"₹ 1,840",7.6,Good,133,"DLF Cyber City, Gurgaon",Deluxe Room,1 double bed,+₹ 221 taxes and charges,3,1 night, 2 adults,"₹ 4,000",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk"
"The Hans, New Delhi","₹ 6,930",6.2,Review score,264,"Central Delhi, New Delhi",Executive Room,Beds: 1 double or 2 singles,+₹ 832 taxes and charges,4,1 night, 2 adults,"₹ 12,600",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Facilities for disabled guests, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Breakfast"
FabHotel F9 Noida Sec-56,"₹ 1,481",7.8,Good,105,Noida,Deluxe Room,1 large double bed,+₹ 178 taxes and charges,3,1 night, 2 adults,"₹ 3,220",False,True,2023-08-01,2023-08-02,Room service
FabHotel The Grand Bella,"₹ 1,703",8.5,Very good,2,"South Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 45 taxes and charges,3,1 night, 2 adults,"₹ 4,055",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
Arkwood Residency B & B,"₹ 1,039",8.3,Very good,104,"South West, New Delhi",Superior Double or Twin Room,"3 beds (2 singles, 1 double)",+₹ 374 taxes and charges,0,1 night, 2 adults,"₹ 1,598",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Fabulous breakfast"
FabHotel Hargobind Enclave,"₹ 1,670",7.1,Good,231,"East Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 200 taxes and charges,3,1 night, 2 adults,"₹ 3,630",False,True,2023-08-01,2023-08-02,"Room service, Restaurant, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning"
FabHotel Destiny Inn,"₹ 1,208",6.9,Review score,38,"Sector 40 - 44, Gurgaon",Deluxe Room,1 large double bed,+₹ 145 taxes and charges,3,1 night, 2 adults,"₹ 2,625",False,True,2023-08-01,2023-08-02,
SPOT ON Holiday Inn Cafe,"₹ 1,101",10,Exceptional,1,Muzaffarnagar,Classic Triple Room,1 large double bed,+₹ 164 taxes and charges,3,1 night, 2 adults,"₹ 2,246",False,True,2023-08-01,2023-08-02,
Hotel Anand Villa Near Google Signature Tower gurgaon,"₹ 2,249",NA,NA,NA,"Old Gurgaon, Gurgaon",Standard Double Room,1 double bed,+₹ 270 taxes and charges,3,1 night, 2 adults,"₹ 2,999",False,True,2023-08-01,2023-08-02,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
OYO Townhouse 173 Knowledge Park 3 Near PVR Ansal Plaza Greater Noida,"₹ 1,503",4.3,Review score,75,Greater Noida,Classic Triple Room,1 extra-large double bed,+₹ 212 taxes and charges,4,1 night, 2 adults,"₹ 3,068",False,True,2023-08-01,2023-08-02,"Room service, Restaurant, Breakfast"
Green Lotus Residency Dwarka,"₹ 4,200",7.5,Good,10,"Dwarka, New Delhi",Executive Triple Room,1 large double bed,+₹ 924 taxes and charges,3,1 night, 2 adults,"₹ 4,200",True,True,2023-08-01,2023-08-02,"Room service, Restaurant, Free WiFi, Free parking, Terrace, Air conditioning"
OYO Shiv Guest House,"₹ 1,127",2.4,Review score,5,Sonīpat,Classic Triple Room,2 large double beds,+₹ 167 taxes and charges,3,1 night, 2 adults,"₹ 2,300",False,True,2023-08-01,2023-08-02,Room service
Hotel King Plaza,₹ 728,7.5,Good,237,"South West, New Delhi",Deluxe Room,1 double bed,+₹ 87 taxes and charges,4,1 night, 2 adults,"₹ 1,819",True,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Fitness centre, Family rooms, Free WiFi, 24-hour front desk, Garden, Bar, Tea/coffee maker in all rooms, Exceptional breakfast"
Flagship Milan Inn Guest House Near Maujpur-babarpur Metro Station,"₹ 1,495",2.0,Review score,3,New Delhi,Classic Triple Room,1 large double bed,+₹ 203 taxes and charges,3,1 night, 2 adults,"₹ 3,052",False,True,2023-08-01,2023-08-02,Air conditioning
Avalon Courtyard Residence Suites,"₹ 5,500",7.4,Good,41,"South Delhi, New Delhi",Standard Studio,Entire studio • 1 bathroom • 33m²,+₹ 660 taxes and charges,4,1 night, 2 adults,"₹ 5,500",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Breakfast"
The Lodgers 2 BHK Serviced Apartment infront of Artemis Hospital Gurgaon,"₹ 15,899",9.7,Exceptional,17,Gurgaon,Two-Bedroom Apartment,2 large double beds,"+₹ 2,862 taxes and charges",0,1 night, 2 adults,"₹ 15,899",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk"
Saltstayz Sector 52 - Ardee City Mall,"₹ 2,363",7.9,Good,58,Gurgaon,Double Room with Balcony,1 double bed,+₹ 283 taxes and charges,3,1 night, 2 adults,"₹ 3,150",True,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Exceptional breakfast"
OYO Flagship 80976 Guest House Delux Deurali,"₹ 1,257",1.0,Review score,2,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 2,566",False,True,2023-08-01,2023-08-02,"Room service, 24-hour front desk, Daily housekeeping"
Ritumbhara Farm House,"₹ 3,000",5.9,Review score,9,Alwar,Deluxe Double Room,"2 beds (1 extra-large double, 1 sofa bed)",+₹ 360 taxes and charges,3,1 night, 2 adults,"₹ 3,000",False,True,2023-08-01,2023-08-02,"Outdoor swimming pool, Free WiFi, Free parking, Airport shuttle, Restaurant, Non-smoking rooms, Room service, Breakfast"
Hotel Dev Res- Behind Maruti Showroom Near Delhi Airport,"₹ 2,030",7.6,Good,100,"South West, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 731 taxes and charges,3,1 night, 2 adults,"₹ 2,900",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Superb breakfast"
The Singh Farm House,"₹ 18,000",NA,NA,NA,Gurgaon,Villa with Private Pool,"13 beds (1 double, 4 extra-large doubles, 8 futons)","+₹ 3,240 taxes and charges",0,1 night, 2 adults,"₹ 18,000",False,False,2023-08-01,2023-08-02,"Outdoor swimming pool, Room service, Family rooms, Free WiFi, Free parking, Breakfast"
HOTEL GREEN HILLOCK,₹ 810,7.7,Good,48,Alwar,Budget Double Room,1 extra-large double bed,+₹ 97 taxes and charges,0,1 night, 2 adults,₹ 810,False,True,2023-08-01,2023-08-02,"Free parking, Family rooms, Room service, Fitness centre"
Lime Tree Sector 29 Gurgaon Sushant Lok at Iffco Metro,"₹ 1,851",7.3,Good,288,"City Center - Sector 29, Gurgaon",Deluxe Double Room with Balcony,1 extra-large double bed,+₹ 222 taxes and charges,3,1 night, 2 adults,"₹ 2,373",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Breakfast"
Hotel Royal Regency,"₹ 1,700",5.6,Review score,18,Ghaziabad,Two-Bedroom Suite,"3 beds (2 doubles, 1 sofa bed)",+₹ 204 taxes and charges,4,1 night, 2 adults,"₹ 1,700",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Breakfast"
Hotel Airport View,"₹ 2,429",7.5,Good,250,"Mahipalpur, New Delhi",Standard Double or Twin Room,"3 beds (2 singles, 1 extra-large double)",+₹ 292 taxes and charges,3,1 night, 2 adults,"₹ 4,499",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Daily housekeeping, Air conditioning, Exceptional breakfast"
Treebo Trend The DMS Residency,"₹ 5,392",6.0,Review score,41,Greater Noida,Standard Double Room,1 extra-large double bed,+₹ 647 taxes and charges,3,1 night, 2 adults,"₹ 12,254",True,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Breakfast"
Flagship 70068 B R Residency,"₹ 1,127",NA,NA,NA,Delhi,Classic Triple Room,1 large double bed,+₹ 159 taxes and charges,3,1 night, 2 adults,"₹ 2,300",False,True,2023-08-01,2023-08-02,
OYO Townhouse 1099 Jp Grand Near Mayapuri Chowk,"₹ 1,530",5.1,Review score,23,"West Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 208 taxes and charges,3,1 night, 2 adults,"₹ 3,123",False,True,2023-08-01,2023-08-02,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
SPOT ON Hotel Abhinandan,₹ 887,2.3,Review score,3,Meerut,Triple Room with Bathroom,1 large double bed,+₹ 130 taxes and charges,2,1 night, 2 adults,"₹ 1,811",False,True,2023-08-01,2023-08-02,Room service
The Corus Hotel,"₹ 5,319",5.2,Review score,103,"Connaught Place, New Delhi",Superior Double Room,1 double bed,+₹ 638 taxes and charges,3,1 night, 2 adults,"₹ 5,319",False,False,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, 24-hour front desk, Bar, Laundry, Tea/coffee maker in all rooms, Breakfast"
Treebo Trend Mona Grand,"₹ 6,488",7.0,Good,94,"East Delhi, New Delhi",Standard Double Room,1 large double bed,+₹ 779 taxes and charges,3,1 night, 2 adults,"₹ 13,804",True,True,2023-08-01,2023-08-02,"Room service, Restaurant, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
FabHotel Merriment City,"₹ 1,591",7.9,Good,128,Noida,Deluxe Room,1 double bed,+₹ 191 taxes and charges,3,1 night, 2 adults,"₹ 3,459",False,True,2023-08-01,2023-08-02,"Room service, Free WiFi"
Hotel Grand Suites New Delhi Airport,"₹ 1,529",8.5,Very good,80,"South West, New Delhi",Deluxe King Room,1 double bed,+₹ 183 taxes and charges,4,1 night, 2 adults,"₹ 2,039",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
OYO Flagship 81042 Step Inn International,"₹ 1,257",6.2,Review score,4,"Paharganj, New Delhi",Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 2,566",False,True,2023-08-01,2023-08-02,"Room service, 24-hour front desk, Daily housekeeping"
Hotel Kundan Palace,"₹ 2,249",6.1,Review score,27,"Jasola, New Delhi",Deluxe Room,1 double bed,+₹ 270 taxes and charges,3,1 night, 2 adults,"₹ 2,249",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Breakfast"
Flagship Hotel Diamond,"₹ 1,151",7.5,Good,4,Faridabad,Classic Triple Room,1 large double bed,+₹ 170 taxes and charges,3,1 night, 2 adults,"₹ 1,771",False,True,2023-08-01,2023-08-02,"Room service, Breakfast"
Kher Residency Safdarjung Enclave New Delhi,"₹ 3,500",8.3,Very good,56,"South Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 420 taxes and charges,3,1 night, 2 adults,"₹ 3,500",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Breakfast"
King's Court - Saket,"₹ 1,458",5.3,Review score,9,"South Delhi, New Delhi",Deluxe Double Room,1 large double bed,+₹ 175 taxes and charges,3,1 night, 2 adults,"₹ 1,458",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Garden, Daily housekeeping, Breakfast"
Pabs 3BHK Farm,"₹ 30,000",NA,NA,NA,New Delhi,Double or Twin Room,1 large double bed,"+₹ 5,400 taxes and charges",0,1 night, 2 adults,"₹ 30,000",False,True,2023-08-01,2023-08-02,"Swimming Pool, Free WiFi, Free parking, Garden, Bar, Air conditioning"
Hotel Rudra INN at Chhatarpur,"₹ 1,990",7.7,Good,10,"Chattarpur, New Delhi",Double Room,1 double bed,+₹ 239 taxes and charges,3,1 night, 2 adults,"₹ 1,990",True,True,2023-08-01,2023-08-02,"Room service, Family rooms, Free WiFi, Free parking, Garden, Air conditioning, Breakfast"
FabExpress Pantao Stays,"₹ 1,756",4.4,Review score,21,"Sector 14, Gurgaon",Deluxe Room,1 double bed,+₹ 211 taxes and charges,0,1 night, 2 adults,"₹ 3,818",False,True,2023-08-01,2023-08-02,"Room service, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Breakfast"
The Mansion Killa25,"₹ 13,500",NA,NA,NA,Faridabad,Three-Bedroom Villa,3 double beds,"+₹ 2,430 taxes and charges",0,1 night, 2 adults,"₹ 13,500",False,False,2023-08-01,2023-08-02,"Free WiFi, Free parking"
FabHotel Anutham Saket,"₹ 3,393",6.7,Review score,332,"Saket, New Delhi",(Sanitised) Deluxe Double Room,1 large double bed,+₹ 407 taxes and charges,3,1 night, 2 adults,"₹ 7,376",True,True,2023-08-01,2023-08-02,"Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Treebo Trend TMS Residency,"₹ 4,028",7.0,Good,75,"South West, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 483 taxes and charges,3,1 night, 2 adults,"₹ 9,154",True,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Hotel City Premier,"₹ 2,208",6.6,Review score,128,Gurgaon,Super Deluxe Double Room,Beds: 1 double or 2 singles,+₹ 265 taxes and charges,3,1 night, 2 adults,"₹ 2,208",True,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Tea/coffee maker in all rooms, Good breakfast"
FabHotel Trio Continental,"₹ 2,414",6.1,Review score,7,New Delhi,Deluxe Room,1 double bed,+₹ 290 taxes and charges,3,1 night, 2 adults,"₹ 5,248",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Metro View Apartment with WiFi & Breakfast,"₹ 2,400",9.0,Superb,2,Noida,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",+₹ 288 taxes and charges,0,1 night, 2 adults,"₹ 2,400",False,True,2023-08-01,2023-08-02,"Swimming Pool, Free WiFi, Free parking"
Flagship Hotel Secret Mirage Near Rithala Metro Station,"₹ 1,127",10,Exceptional,1,"Rohini, New Delhi",Classic Triple Room,1 large double bed,+₹ 167 taxes and charges,3,1 night, 2 adults,"₹ 2,300",False,True,2023-08-01,2023-08-02,"Room service, Family rooms, 24-hour front desk, Daily housekeeping, Air conditioning"
OYO Flagship 80461 R K Residency Near Akshardham,"₹ 1,224",4.1,Review score,7,"East Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 179 taxes and charges,3,1 night, 2 adults,"₹ 2,498",False,True,2023-08-01,2023-08-02,"Room service, 24-hour front desk, Daily housekeeping"
Hotel Malbork Inn Rajouri Garden Delhi - Couple Friendly Local IDs Accepted,"₹ 5,000",7.7,Good,55,"West Delhi, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 600 taxes and charges,3,1 night, 2 adults,"₹ 5,000",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, 24-hour front desk, Terrace, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
"Woodpecker 2BHK Service Apartment Hauz Khas ,Delhi","₹ 4,000",7.6,Good,8,"South Delhi, New Delhi",Two-Bedroom Serviced Apartment,2 extra-large double beds,+₹ 480 taxes and charges,0,1 night, 2 adults,"₹ 4,000",True,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Breakfast"
"Red Fox Hotel, Delhi Airport","₹ 8,329",6.6,Review score,258,"South West, New Delhi",Superior Double Room,1 double bed,"+₹ 2,482 taxes and charges",3,1 night, 2 adults,"₹ 11,898",False,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Breakfast"
PABS 5BHK FARM Chattarpur,"₹ 35,000",NA,NA,NA,New Delhi,Villa,"5 beds (2 doubles, 3 extra-large doubles)","+₹ 6,300 taxes and charges",0,1 night, 2 adults,"₹ 35,000",False,True,2023-08-01,2023-08-02,"Swimming Pool, Free WiFi, Free parking, Terrace, Garden, Air conditioning, Breakfast"
Hotel Kastor,"₹ 3,200",7.2,Good,6,"South Delhi, New Delhi",Budget Double Room,1 large double bed,+₹ 384 taxes and charges,3,1 night, 2 adults,"₹ 3,200",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Hotel Primrose Regency,"₹ 2,000",7.3,Good,11,Sonīpat,Deluxe Double Room,2 extra-large double beds,+₹ 240 taxes and charges,3,1 night, 2 adults,"₹ 2,000",False,True,2023-08-01,2023-08-02,"Free WiFi, Family rooms, Non-smoking rooms"
OYO Flagship 77798 Hotel Sai Guest House,"₹ 1,127",9.7,Exceptional,4,New Delhi,Classic Triple Room,1 large double bed,+₹ 167 taxes and charges,3,1 night, 2 adults,"₹ 2,300",False,True,2023-08-01,2023-08-02,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Ever Green Guest House Travel & PG,₹ 700,7.3,Good,100,"Paharganj, New Delhi",Double Room with Private Bathroom,2 double beds,+₹ 84 taxes and charges,2,1 night, 2 adults,₹ 700,False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Breakfast"
INDEPENDENT EUROPEAN STYLE FULLY FURNISHED STUDIO,"₹ 2,610",NA,NA,NA,Noida,One-Bedroom Apartment,1 double bed,+₹ 313 taxes and charges,0,1 night, 2 adults,"₹ 2,610",False,True,2023-08-01,2023-08-02,"Swimming Pool, Free WiFi, Private parking"
OYO Hotel Star 7,"₹ 1,257",4.0,Review score,1,Palwal,Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 2,566",False,True,2023-08-01,2023-08-02,"Family rooms, Room service"
Treebo Trend Maravilla,"₹ 4,755",7.0,Good,48,"Sushant Lok, Gurgaon",Deluxe Double Room,1 extra-large double bed,+₹ 571 taxes and charges,3,1 night, 2 adults,"₹ 9,704",True,True,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Breakfast"
Hotel Sky view By WB Inn,"₹ 2,000",NA,NA,NA,"South Delhi, New Delhi",Deluxe Double Room,1 large double bed,+₹ 240 taxes and charges,0,1 night, 2 adults,"₹ 2,000",False,True,2023-08-01,2023-08-02,"Room service, Family rooms, Free WiFi, 24-hour front desk"
Hotel Infinity Stays Sector 45 Gurgaon - Couple friendly,"₹ 1,444",5.5,Review score,4,"Sector 40 - 44, Gurgaon",Standard Double Room,1 double bed,+₹ 173 taxes and charges,3,1 night, 2 adults,"₹ 1,699",True,True,2023-08-01,2023-08-02,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Yes Boss By Backpackers Heaven,"₹ 1,360",7.7,Good,"1,027","Paharganj, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 163 taxes and charges,3,1 night, 2 adults,"₹ 3,400",False,True,2023-08-01,2023-08-02,"Airport shuttle, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
HangOut B&B,"₹ 13,500",NA,NA,NA,"West Delhi, New Delhi",Apartment,"13 beds (3 extra-large doubles, 10 futons)","+₹ 2,430 taxes and charges",0,1 night, 2 adults,"₹ 13,500",False,True,2023-08-01,2023-08-02,"2 swimming pools, Free WiFi, Free parking, Terrace, Air conditioning"
Collection O Hotel Moro,"₹ 1,369",6.7,Review score,3,"Rohini, New Delhi",Classic Triple Room,1 large double bed,+₹ 196 taxes and charges,3,1 night, 2 adults,"₹ 2,793",False,True,2023-08-01,2023-08-02,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
HOTEL DELHI HEART-BY Haveliya Hotels,"₹ 2,430",5.4,Review score,34,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 292 taxes and charges,3,1 night, 2 adults,"₹ 2,430",False,False,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, 24-hour front desk, Bar, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Chhavi Premium Hotels,"₹ 2,349",10,Exceptional,1,Noida,Deluxe Double Room,1 double bed,+₹ 282 taxes and charges,3,1 night, 2 adults,"₹ 2,349",True,False,2023-08-01,2023-08-02,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Breakfast"
Backpackers Heaven@ New King,"₹ 1,534",7.0,Good,414,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 184 taxes and charges,3,1 night, 2 adults,"₹ 1,534",False,True,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
Airport Hotel Mars Plaza,₹ 539,5.8,Review score,5,"South West, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 65 taxes and charges,3,1 night, 2 adults,₹ 539,False,False,2023-08-01,2023-08-02,"Airport shuttle, Non-smoking rooms, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Bar, Laundry, Daily housekeeping"
OYO 80981 AGM Residency,"₹ 1,257",NA,NA,NA,Sohna,Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 2,566",False,True,2023-08-01,2023-08-02,Room service
Bed n Oats,"₹ 2,516",8.2,Very good,31,"DLF Phase I, Gurgaon",Deluxe Double Room,1 extra-large double bed,+₹ 302 taxes and charges,2,1 night, 2 adults,"₹ 2,516",True,True,2023-08-01,2023-08-02,"Room service, Family rooms, Free WiFi, Free parking"
