hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
Hyphen Premier-Business Hotel,"₹ 2,799",7.1,Good,61,Meerut,Deluxe Double Room with Bath,1 large double bed,+₹ 336 taxes and charges,4,1 night, 2 adults,"₹ 2,799",False,True,2023-08-05,2023-08-06,"Free WiFi, Free parking, Airport shuttle (free), Family rooms, Restaurant, Non-smoking rooms, Room service, Good breakfast"
Sarthak Palace,"₹ 1,199",7.9,Good,342,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 144 taxes and charges,3,1 night, 2 adults,"₹ 1,499",False,True,2023-08-05,2023-08-06,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free WiFi, Laundry, Daily housekeeping, Very good breakfast"
OYO Flagship Hotel Dream Sky Near Akshardham,"₹ 1,413",4.0,Review score,3,"East Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 202 taxes and charges,3,1 night, 2 adults,"₹ 2,174",False,True,2023-08-05,2023-08-06,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
OYO Blue Star Rr,"₹ 1,240",4.0,Review score,3,Bulandshahr,Classic Triple Room,1 large double bed,+₹ 173 taxes and charges,3,1 night, 2 adults,"₹ 2,530",False,True,2023-08-05,2023-08-06,Room service
Hotel Su Shree Continental 5 Minutes Walk From New Delhi Railway Station,"₹ 1,705",7.9,Good,266,"Paharganj, New Delhi",Standard Double Room with Fan,1 extra-large double bed,+₹ 205 taxes and charges,3,1 night, 2 adults,"₹ 3,100",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Very good breakfast"
Jaypee Greens Golf and Spa Resort,"₹ 11,500",8.1,Very good,178,Greater Noida,Deluxe Double Room,1 double bed,"+₹ 2,070 taxes and charges",5,1 night, 2 adults,"₹ 11,500",False,True,2023-08-05,2023-08-06,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hotel Rosewood Near Delhi Airport,"₹ 1,271",7.1,Good,196,"South West, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 153 taxes and charges,4,1 night, 2 adults,"₹ 1,695",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
FabExpress Dolphin International,"₹ 1,097",8.1,Very good,215,"Mahipalpur, New Delhi",Deluxe Room,1 large double bed,+₹ 132 taxes and charges,3,1 night, 2 adults,"₹ 2,385",False,True,2023-08-05,2023-08-06,"Room service, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
Hotel Devrana Delhi,"₹ 4,976",7.8,Good,112,"Mahipalpur, New Delhi",Superior Double Room,1 extra-large double bed,+₹ 597 taxes and charges,3,1 night, 2 adults,"₹ 6,299",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Free parking, Bar, Superb breakfast"
Hotel SM SUITS Near Delhi Airport-Unit BY Grand urban Luxury,"₹ 2,250",6.5,Review score,54,"South West, New Delhi",Deluxe Room,1 double bed,+₹ 270 taxes and charges,4,1 night, 2 adults,"₹ 2,250",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, 24-hour front desk, Bar, Breakfast"
Hotel Picasso Prive Naraina Delhi - Couple Friendly Local IDs Accepted,"₹ 13,999",6.7,Review score,48,"West Delhi, New Delhi",Deluxe Double Room,1 large double bed,"+₹ 2,520 taxes and charges",3,1 night, 2 adults,"₹ 13,999",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Bar, Breakfast"
Flagship Jpc Residency Near Dlf Avenue Saket,"₹ 1,383",1.0,Review score,9,"Malviya Nagar, New Delhi",Classic Triple Room,1 large double bed,+₹ 198 taxes and charges,3,1 night, 2 adults,"₹ 2,823",False,True,2023-08-05,2023-08-06,"Room service, Daily housekeeping, Air conditioning"
Flagship Royal Green,"₹ 1,316",1.9,Review score,10,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 190 taxes and charges,3,1 night, 2 adults,"₹ 2,024",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Grand Hyatt Gurgaon,"₹ 21,590",8.5,Very good,26,Gurgaon,King Room,1 extra-large double bed,"+₹ 3,886 taxes and charges",5,1 night, 2 adults,"₹ 21,590",True,True,2023-08-05,2023-08-06,"Outdoor swimming pool, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Tea/coffee maker in all rooms, Bar, Breakfast"
Zenith Hotel - Delhi Airport,"₹ 2,475",7.4,Good,189,"Mahipalpur, New Delhi",Standard Double Room,1 double bed,+₹ 297 taxes and charges,4,1 night, 2 adults,"₹ 5,499",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Very good breakfast"
Hotel Lal's Haveli,"₹ 1,895",7.5,Good,32,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 227 taxes and charges,2,1 night, 2 adults,"₹ 1,895",False,True,2023-08-05,2023-08-06,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Air conditioning"
Treebo Trend Nysha Palace Mahipalpur,"₹ 4,294",6.8,Review score,60,"Mahipalpur, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 515 taxes and charges,3,1 night, 2 adults,"₹ 9,759",True,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms"
FabHotel Mulberry Retreat Sushant Lok,"₹ 1,285",8.5,Very good,359,Gurgaon,(Sanitised) Deluxe Room,1 double bed,+₹ 154 taxes and charges,3,1 night, 2 adults,"₹ 2,793",False,True,2023-08-05,2023-08-06,"Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk"
Itsy By Treebo - Swastika Inn,"₹ 9,323",8.0,Very good,85,Noida,Standard Double Room,Multiple bed types,"+₹ 1,678 taxes and charges",3,1 night, 2 adults,"₹ 11,654",True,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Free WiFi, Free parking, Good breakfast"
FabHotel De Gold,"₹ 3,610",7.9,Good,23,"Karol bagh, New Delhi",Deluxe Room,1 double bed,+₹ 433 taxes and charges,0,1 night, 2 adults,"₹ 3,610",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Hotel Azulo Inn Bhikaji Cama Place Delhi - Couple Friendly Local IDs Accepted,"₹ 4,999",7.8,Good,433,"Safdarjung Enclave, New Delhi",Deluxe Double Room,1 single bed,+₹ 600 taxes and charges,3,1 night, 2 adults,"₹ 4,999",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Breakfast"
Amahi Inn,"₹ 2,070",9.2,Superb,10,"Sector 40 - 44, Gurgaon",Deluxe King Room,1 single bed,+₹ 248 taxes and charges,3,1 night, 2 adults,"₹ 2,070",False,True,2023-08-05,2023-08-06,"Airport shuttle (free), Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Breakfast"
The Manor - A Boutique Hotel,"₹ 8,208",8.0,Very good,106,"South Delhi, New Delhi",Executive Room,1 double bed,"+₹ 1,477 taxes and charges",3,1 night, 2 adults,"₹ 8,208",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Free WiFi, Facilities for disabled guests, Terrace, Tea/coffee maker in all rooms, Very good breakfast"
The Metropolitan Hotel & Spa New Delhi,"₹ 9,500",7.1,Good,"1,626","Central Delhi, New Delhi","Superior Double Room Inclusive of Wi-Fi, 20% off on food & soft beverages",Beds: 1 double or 2 singles,"+₹ 1,710 taxes and charges",5,1 night, 2 adults,"₹ 9,500",False,True,2023-08-05,2023-08-06,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Family rooms, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hotel Superb 5 Mins Walk From New Delhi Station,"₹ 2,999",7.3,Good,227,"Paharganj, New Delhi",Deluxe Double or Twin Room,1 double bed,+₹ 360 taxes and charges,3,1 night, 2 adults,"₹ 2,999",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Fabulous breakfast"
The Elevate Hotel - Near Delhi International Airport,"₹ 3,149",7.6,Good,108,"South West, New Delhi",Deluxe King Room,"2 beds (1 double, 1 futon)",+₹ 378 taxes and charges,4,1 night, 2 adults,"₹ 4,999",False,True,2023-08-05,2023-08-06,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Tea/coffee maker in all rooms, Bar, Superb breakfast"
The Dwelling Paradise,"₹ 5,500",7.3,Good,50,Greater Noida,Budget Double Room,1 double bed,+₹ 660 taxes and charges,4,1 night, 2 adults,"₹ 5,500",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Tea/coffee maker in all rooms, Breakfast"
FabHotel Aries Delhi Airport,"₹ 2,195",7.2,Good,87,"Mahipalpur, New Delhi",Deluxe Double Room,1 double bed,+₹ 263 taxes and charges,3,1 night, 2 adults,"₹ 4,771",False,True,2023-08-05,2023-08-06,"Room service, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
FabHotel BMK Grand,"₹ 2,204",6.9,Review score,25,"South Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 264 taxes and charges,3,1 night, 2 adults,"₹ 5,248",False,True,2023-08-05,2023-08-06,"Room service, 24-hour front desk, Air conditioning"
Luxury Stays - Noida sec 12,"₹ 2,700",7.2,Good,15,Noida,Deluxe Room (2 Adults + 1 Child),1 large double bed,+₹ 324 taxes and charges,3,1 night, 2 adults,"₹ 2,700",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi"
Capital O Hotel Jp Tower,"₹ 1,530",7.3,Good,276,"West Delhi, New Delhi",Deluxe Triple Room,1 large double bed,+₹ 216 taxes and charges,3,1 night, 2 adults,"₹ 3,123",False,True,2023-08-05,2023-08-06,"Room service, Family rooms, Facilities for disabled guests, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
TDI Club Retreat Kundli,"₹ 3,375",7.8,Good,5,Sonīpat,Superior King Room,1 extra-large double bed,+₹ 405 taxes and charges,3,1 night, 2 adults,"₹ 3,375",False,True,2023-08-05,2023-08-06,"Indoor swimming pool, Free WiFi, Free parking, Airport shuttle, Family rooms, Non-smoking rooms, Room service, Fitness centre, Bar, Breakfast"
Flagship Sky Zone Near Dwarka Mor Metro Station,"₹ 1,124",1.0,Review score,2,"South West, New Delhi",Classic Triple Room,1 large double bed,+₹ 167 taxes and charges,3,1 night, 2 adults,"₹ 1,730",False,True,2023-08-05,2023-08-06,Air conditioning
Hotel Deluxe Stay Inn - Near Delhi Airport,₹ 913,7.0,Good,40,"Mahipalpur, New Delhi",Deluxe Room,1 double bed,+₹ 110 taxes and charges,3,1 night, 2 adults,"₹ 2,029",False,True,2023-08-05,2023-08-06,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Daily housekeeping, Breakfast"
Hotel Red Castle - Karol Bagh,"₹ 2,859",8.4,Very good,97,"Karol bagh, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 343 taxes and charges,3,1 night, 2 adults,"₹ 5,199",True,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Hotel HSP Suites - Near Delhi Airport,"₹ 1,487",7.3,Good,842,"South West, New Delhi",Super Deluxe Room,1 large double bed,+₹ 178 taxes and charges,4,1 night, 2 adults,"₹ 2,974",True,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Laundry, Superb breakfast"
Blueberry farms,"₹ 20,000",NA,NA,NA,Gurgaon,Three-Bedroom Villa,"4 beds (1 sofa bed, 3 large doubles)","+₹ 3,600 taxes and charges",0,1 night, 2 adults,"₹ 20,000",False,True,2023-08-05,2023-08-06,"2 swimming pools, Free WiFi, Free parking"
"The Imperial, New Delhi","₹ 25,000",9.1,Superb,400,"Connaught Place, New Delhi",Imperial Room,Multiple bed types,"+₹ 4,500 taxes and charges",5,1 night, 2 adults,"₹ 25,000",False,True,2023-08-05,2023-08-06,"2 swimming pools, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hotel Mavens Orange Gurgaon,"₹ 1,699",8.2,Very good,526,Gurgaon,Deluxe Double or Twin Room,Multiple bed types,+₹ 204 taxes and charges,3,1 night, 2 adults,"₹ 1,699",False,True,2023-08-05,2023-08-06,"Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Facilities for disabled guests, 24-hour front desk"
FabHotel F9 Pitampura,"₹ 2,415",7.4,Good,148,"North Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 290 taxes and charges,3,1 night, 2 adults,"₹ 5,249",False,True,2023-08-05,2023-08-06,"Room service, Free WiFi, 24-hour front desk, Air conditioning"
FabHotel Kiara The Private Suites,"₹ 3,196",8.6,Fabulous,147,Gurgaon,Deluxe Room,1 large double bed,+₹ 384 taxes and charges,3,1 night, 2 adults,"₹ 3,196",False,True,2023-08-05,2023-08-06,"Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk"
Airport Hotel Olive & Blue,"₹ 1,259",7.3,Good,139,"Mahipalpur, New Delhi",Standard Double Room,1 double bed,+₹ 151 taxes and charges,3,1 night, 2 adults,"₹ 2,099",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Good breakfast"
Hotel Pooja Palace,"₹ 2,500",6.6,Review score,65,"Karol bagh, New Delhi",Deluxe Double Room,Beds: 1 double or 2 singles,+₹ 300 taxes and charges,3,1 night, 2 adults,"₹ 2,500",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Air conditioning"
"Rockland Hotel, C.R Park","₹ 5,035",5.9,Review score,123,"South Delhi, New Delhi",Deluxe Suite,1 extra-large double bed,+₹ 604 taxes and charges,4,1 night, 2 adults,"₹ 5,300",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Flagship Green Hotel,"₹ 1,383",NA,NA,NA,Sūrajpur,Classic Triple Room,1 large double bed,+₹ 198 taxes and charges,3,1 night, 2 adults,"₹ 2,823",False,True,2023-08-05,2023-08-06,
Hotel BB Palace (A Family Hotel),"₹ 2,250",5.1,Review score,66,"Karol bagh, New Delhi",Deluxe Double Room,1 double bed,+₹ 270 taxes and charges,3,1 night, 2 adults,"₹ 3,000",False,True,2023-08-05,2023-08-06,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Parking on site, 24-hour front desk, Terrace, Laundry"
BedChambers Serviced Apartments - Cyber City,"₹ 4,060",8.0,Very good,101,Gurgaon,Deluxe Room,1 double bed,Additional charges may apply,0,1 night, 2 adults,"₹ 5,800",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Free WiFi, Free parking, 24-hour front desk"
luxury master bedroom with bathtub n private entry,"₹ 4,999",5.1,Review score,9,"Chattarpur, New Delhi",Deluxe Double Room with Bath,1 double bed,+₹ 600 taxes and charges,0,1 night, 2 adults,"₹ 4,999",False,True,2023-08-05,2023-08-06,"Family rooms, Free parking, Garden, Bar, Air conditioning"
Hotel Shanti Villa,"₹ 4,000",7.6,Good,81,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 480 taxes and charges,3,1 night, 2 adults,"₹ 4,000",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Good breakfast"
Private Luxury room in Malviya Nagar,"₹ 1,549",1.0,Review score,2,"Malviya Nagar, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 186 taxes and charges,3,1 night, 2 adults,"₹ 1,549",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Air conditioning"
Westend Holiday Home - Couple Friendly Stays,"₹ 1,260",6.5,Review score,215,"South Delhi, New Delhi",Standard Double Room,1 double bed,+₹ 151 taxes and charges,0,1 night, 2 adults,"₹ 1,400",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Lemon Tree Premier City Center,"₹ 6,089",7.0,Good,143,"City Center - Sector 29, Gurgaon",Superior King Room,1 double bed,"+₹ 1,449 taxes and charges",4,1 night, 2 adults,"₹ 8,699",False,True,2023-08-05,2023-08-06,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Bar, Breakfast"
"Hotel Lav Kush Deluxe "" 3 Min Walking from New Delhi Railway Station ""","₹ 1,590",7.6,Good,137,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 191 taxes and charges,3,1 night, 2 adults,"₹ 1,590",False,True,2023-08-05,2023-08-06,"Airport shuttle, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Fabulous breakfast"
HOTEL Grand urban luxury Near Delhi Airport,"₹ 2,065",6.4,Review score,49,"South West, New Delhi",Deluxe Room,1 single bed,+₹ 248 taxes and charges,4,1 night, 2 adults,"₹ 2,950",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Breakfast"
Hotel Opera New Delhi,"₹ 1,764",7.9,Good,454,"South West, New Delhi",Classic Room,1 large double bed,+₹ 212 taxes and charges,4,1 night, 2 adults,"₹ 4,409",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Tea/coffee maker in all rooms, Very good breakfast"
FabExpress Merriment,"₹ 1,316",4.1,Review score,25,Noida,Deluxe Room,1 large double bed,+₹ 158 taxes and charges,3,1 night, 2 adults,"₹ 2,861",False,True,2023-08-05,2023-08-06,Restaurant
FabHotel Elite 39,"₹ 1,536",7.7,Good,12,"Sector 40 - 44, Gurgaon",Deluxe Room,1 double bed,+₹ 244 taxes and charges,3,1 night, 2 adults,"₹ 3,340",False,True,2023-08-05,2023-08-06,Free WiFi
Hotel Yes Please Lodge,₹ 499,4.4,Review score,124,"Paharganj, New Delhi",Standard Double Room with Fan,1 double bed,+₹ 60 taxes and charges,0,1 night, 2 adults,₹ 499,False,True,2023-08-05,2023-08-06,"Airport shuttle (free), Room service, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
Leela International - By Haveliya Hotels,"₹ 3,240",8.1,Very good,39,"Paharganj, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 389 taxes and charges,4,1 night, 2 adults,"₹ 3,600",False,False,2023-08-05,2023-08-06,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Terrace, Laundry, Tea/coffee maker in all rooms, Breakfast"
Trimrooms Palm D'or,"₹ 2,869",6.2,Review score,463,"Paharganj, New Delhi",Superior Double Room,1 large double bed,+₹ 344 taxes and charges,3,1 night, 2 adults,"₹ 4,099",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Breakfast"
SPOT ON Hotel Holiday,"₹ 1,193",5.8,Review score,5,Bharatpur,Classic Triple Room,1 large double bed,+₹ 175 taxes and charges,3,1 night, 2 adults,"₹ 2,434",False,True,2023-08-05,2023-08-06,Room service
Sangvi Palace Hotel,"₹ 1,107",6.3,Review score,136,Greater Noida,Standard Double or Twin Room,1 double bed,+₹ 133 taxes and charges,3,1 night, 2 adults,"₹ 1,107",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Breakfast"
"Royal Comfort Cottage, Panipat","₹ 1,105",7.6,Good,5,Pānīpat,Deluxe Room,"2 beds (1 double, 1 futon)",+₹ 133 taxes and charges,0,1 night, 2 adults,"₹ 1,105",False,True,2023-08-05,2023-08-06,"Free WiFi, Free parking, Family rooms, Restaurant, Non-smoking rooms, Breakfast"
Hotel Oscar,"₹ 3,175",4.1,Review score,18,"Hauz Khas, New Delhi",Standard Double Room,Beds: 1 double or 2 singles,+₹ 381 taxes and charges,3,1 night, 2 adults,"₹ 5,292",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Restaurant, Free WiFi, 24-hour front desk, Terrace, Garden, Laundry, Tea/coffee maker in all rooms, Breakfast"
DLF Club 5 - Golf Course Road,"₹ 5,694",7.9,Good,54,Gurgaon,Deluxe Double Room,1 large double bed,+₹ 683 taxes and charges,4,1 night, 2 adults,"₹ 6,699",False,True,2023-08-05,2023-08-06,"Outdoor swimming pool, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Tea/coffee maker in all rooms, Bar, Breakfast"
"Hotel Sterling Inn, New Delhi","₹ 1,249",7.0,Good,109,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 150 taxes and charges,4,1 night, 2 adults,"₹ 1,249",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Breakfast"
Hotel Unistar,"₹ 3,099",6.5,Review score,133,"Karol bagh, New Delhi",Budget Double or Twin Room,Beds: 1 double or 2 singles,+₹ 372 taxes and charges,3,1 night, 2 adults,"₹ 3,099",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Fabulous breakfast"
"Staybook - Atlanta New Delhi Railway Station, Paharganj","₹ 2,399",7.4,Good,135,"Paharganj, New Delhi",Standard Double Room,1 double bed,+₹ 288 taxes and charges,4,1 night, 2 adults,"₹ 3,999",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Breakfast"
Hotel Noida Grand- opposite of Max Hospital Sector 19 Noida,"₹ 3,599",4.5,Review score,40,Noida,Double Room with Private Bathroom,1 double bed,+₹ 432 taxes and charges,3,1 night, 2 adults,"₹ 3,599",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, Breakfast"
Hotel Golden Gate by WB Inn,"₹ 2,000",NA,NA,NA,New Delhi,Double Room,1 double bed,+₹ 240 taxes and charges,2,1 night, 2 adults,"₹ 2,000",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
Bluemoon by Downtown Travelodges,"₹ 1,980",4.9,Review score,16,"South Delhi, New Delhi",Double Room with Private Bathroom,1 double bed,+₹ 238 taxes and charges,0,1 night, 2 adults,"₹ 1,980",False,False,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms"
Flagship King Stay Near Tdi Mall,"₹ 1,259",5.5,Review score,6,"West Delhi, New Delhi",Standard Double Room,1 large double bed,+₹ 175 taxes and charges,3,1 night, 2 adults,"₹ 2,570",False,True,2023-08-05,2023-08-06,Air conditioning
SCOOVEY The BMK Hotel & Banquets LOCAL ID ACCEPTED,"₹ 3,149",7.3,Good,45,"South Delhi, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 378 taxes and charges,4,1 night, 2 adults,"₹ 3,499",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Flagship Padam Residency Near Laxmi Nagar metro,"₹ 1,266",2.3,Review score,7,"East Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 184 taxes and charges,3,1 night, 2 adults,"₹ 1,948",False,True,2023-08-05,2023-08-06,"Room service, Family rooms, 24-hour front desk, Daily housekeeping"
Hotel Prem Deluxe Guest House,"₹ 1,098",5.1,Review score,39,"Paharganj, New Delhi",Quadruple Room,2 double beds,+₹ 132 taxes and charges,0,1 night, 2 adults,"₹ 1,098",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Parking, 24-hour front desk, Terrace, Daily housekeeping, Air conditioning"
Hotel Kaushal Palace,"₹ 1,065",7.1,Good,147,"Paharganj, New Delhi",Standard Double Room,1 double bed,+₹ 128 taxes and charges,3,1 night, 2 adults,"₹ 1,775",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Facilities for disabled guests, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
Collection O Hotel Green Palace Near V3S Mall,"₹ 1,645",7.3,Good,15,"East Delhi, New Delhi",Classic Triple Room,1 extra-large double bed,+₹ 253 taxes and charges,3,1 night, 2 adults,"₹ 2,530",False,True,2023-08-05,2023-08-06,Air conditioning
Shah Ji Guest House,"₹ 1,500",6.0,Review score,3,Karnal,Deluxe Double Room with Shower,4 large double beds,+₹ 180 taxes and charges,0,1 night, 2 adults,"₹ 1,500",False,True,2023-08-05,2023-08-06,"Free parking, Free WiFi, Family rooms"
Golden Tulip Vasundhara,"₹ 7,700",7.4,Good,217,Ghaziabad,Deluxe King Room,1 double bed,"+₹ 1,386 taxes and charges",4,1 night, 2 adults,"₹ 7,700",False,False,2023-08-05,2023-08-06,"Outdoor swimming pool, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Good breakfast"
