hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
Bluemoon by Downtown Travelodges,"₹ 1,980",4.9,Review score,16,"South Delhi, New Delhi",Double Room with Private Bathroom,1 double bed,+₹ 238 taxes and charges,0,1 night, 2 adults,"₹ 1,980",False,False,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms"
SCOOVEY The BMK Hotel & Banquets LOCAL ID ACCEPTED,"₹ 3,149",7.3,Good,45,"South Delhi, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 378 taxes and charges,4,1 night, 2 adults,"₹ 3,499",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Flagship Padam Residency Near Laxmi Nagar metro,"₹ 1,126",2.3,Review score,7,"East Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 167 taxes and charges,3,1 night, 2 adults,"₹ 1,733",False,True,2023-10-03,2023-10-04,"Room service, Family rooms, 24-hour front desk, Daily housekeeping"
Hotel Prem Deluxe Guest House,"₹ 1,106",5.1,Review score,39,"Paharganj, New Delhi",Budget Double Room,1 double bed,+₹ 133 taxes and charges,0,1 night, 2 adults,"₹ 1,106",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Parking, 24-hour front desk, Terrace, Daily housekeeping, Air conditioning"
Hotel Premium - Near Kailash Colony Metro,"₹ 1,200",NA,NA,NA,"South Delhi, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 144 taxes and charges,3,1 night, 2 adults,"₹ 1,200",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Terrace, Air conditioning"
Hotel Kaushal Palace,"₹ 1,154",7.1,Good,147,"Paharganj, New Delhi",Standard Double Room,1 double bed,+₹ 138 taxes and charges,3,1 night, 2 adults,"₹ 1,775",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Facilities for disabled guests, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
Collection O Hotel Green Palace Near V3S Mall,"₹ 1,126",7.3,Good,15,"East Delhi, New Delhi",Classic Triple Room,1 extra-large double bed,+₹ 191 taxes and charges,3,1 night, 2 adults,"₹ 1,733",False,True,2023-10-03,2023-10-04,Air conditioning
Shah Ji Guest House,"₹ 1,500",6.0,Review score,3,Karnal,Deluxe Double Room with Shower,4 large double beds,+₹ 180 taxes and charges,0,1 night, 2 adults,"₹ 1,500",False,True,2023-10-03,2023-10-04,"Free parking, Family rooms, Free WiFi"
Golden Tulip Vasundhara,"₹ 9,700",7.4,Good,217,Ghaziabad,Deluxe King Room,1 double bed,"+₹ 1,746 taxes and charges",4,1 night, 2 adults,"₹ 9,700",False,False,2023-10-03,2023-10-04,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free parking, Facilities for disabled guests, Free WiFi, Tea/coffee maker in all rooms, Good breakfast"
Flagship Hotel Grand Villa,"₹ 1,257",5.0,Review score,4,"Mayur Vihar Phase 1, New Delhi",Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 1,933",False,True,2023-10-03,2023-10-04,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Hotel Mohan International homely atmosphere,"₹ 2,300",7.1,Good,109,"Paharganj, New Delhi",Deluxe Double Room,1 large double bed,+₹ 276 taxes and charges,3,1 night, 2 adults,"₹ 3,285",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Good breakfast"
OYO Hotel Heaven,"₹ 1,257",1.0,Review score,1,Rohtak,Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 1,933",False,True,2023-10-03,2023-10-04,Room service
Hotel Sun Village Near New Delhi Railway Station,"₹ 2,609",6.9,Review score,228,"Paharganj, New Delhi",Budget Double Room,1 double bed,+₹ 313 taxes and charges,2,1 night, 2 adults,"₹ 2,609",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Good breakfast"
Silver Star Inn Medanta,₹ 948,8.5,Very good,15,"Sector 40 - 44, Gurgaon",Deluxe Family Room,1 double bed,+₹ 114 taxes and charges,4,1 night, 2 adults,₹ 948,True,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Breakfast"
Collection O 70849 Hotel Sarvasa Residency,"₹ 1,094",5.5,Review score,11,"Rohini, New Delhi",Standard Double Room,1 large double bed,+₹ 155 taxes and charges,3,1 night, 2 adults,"₹ 1,683",False,True,2023-10-03,2023-10-04,Daily housekeeping
Treebo Trend Prime Elight,"₹ 4,958",7.4,Good,29,"Dwarka, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 595 taxes and charges,3,1 night, 2 adults,"₹ 6,198",True,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
FabHotel White House BNB,"₹ 4,673",7.3,Good,15,"Dwarka, New Delhi",Deluxe Room,1 large double bed,+₹ 561 taxes and charges,3,1 night, 2 adults,"₹ 4,673",False,True,2023-10-03,2023-10-04,"Room service, 24-hour front desk, Laundry, Daily housekeeping"
Luxury Hotel In Noida,"₹ 1,100",8.2,Very good,8,Noida,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 132 taxes and charges,3,1 night, 2 adults,"₹ 1,100",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi"
STAAYZ Premium Gurgaon,"₹ 1,799",7.2,Good,81,"DLF Cyber City, Gurgaon",Deluxe Double or Twin Room,"3 beds (2 singles, 1 double)",+₹ 216 taxes and charges,3,1 night, 2 adults,"₹ 1,799",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Free parking, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Good breakfast"
Hotel Capitol Hills - Greater Kailash Delhi,"₹ 6,000",6.7,Review score,64,"Greater Kailash 1, New Delhi",Executive Suite,1 double bed,+₹ 720 taxes and charges,3,1 night, 2 adults,"₹ 6,000",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Facilities for disabled guests, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Cozy stays,"₹ 1,199",NA,NA,NA,"South Delhi, New Delhi",Double Room,"7 beds (3 doubles, 3 extra-large doubles, 1 large double)",+₹ 144 taxes and charges,0,1 night, 2 adults,"₹ 1,199",False,True,2023-10-03,2023-10-04,"Free parking, Free WiFi, Air conditioning"
Entire Apartment With Movie Theatre,"₹ 3,779",NA,NA,NA,"Chattarpur, New Delhi",One-Bedroom Apartment,"3 beds (2 sofa beds, 1 large double)",+₹ 453 taxes and charges,0,1 night, 2 adults,"₹ 3,779",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Family rooms, Free WiFi, Daily housekeeping, Air conditioning"
Hotel Royal Castle Grand,"₹ 4,125",5.8,Review score,10,"South Delhi, New Delhi",Superior Family Room,"2 beds (1 extra-large double, 1 bunk bed)",+₹ 495 taxes and charges,2,1 night, 2 adults,"₹ 4,125",True,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Park view 3bedroom apartment #noida sector 40,"₹ 4,199",NA,NA,NA,Noida,Three-Bedroom Apartment,"5 beds (3 extra-large doubles, 2 sofa beds)",+₹ 504 taxes and charges,0,1 night, 2 adults,"₹ 4,199",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Family rooms, Free parking, Free WiFi"
Sheraton New Delhi Hotel,"₹ 28,000",8.5,Very good,"1,189","Saket, New Delhi",Executive Double or Twin Room,1 double bed,"+₹ 5,040 taxes and charges",5,1 night, 2 adults,"₹ 28,000",True,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Facilities for disabled guests, Bar, Very good breakfast"
OYO Flagship 81120 Hotel Rose,"₹ 1,153",10,Exceptional,1,Jahāngīrābād,Classic Triple Room,1 large double bed,+₹ 170 taxes and charges,3,1 night, 2 adults,"₹ 1,774",False,True,2023-10-03,2023-10-04,Room service
FabHotel Prime Shanit,"₹ 4,672",7.4,Good,10,"East Delhi, New Delhi",Superior Double Room,1 double bed,+₹ 561 taxes and charges,3,1 night, 2 adults,"₹ 4,672",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Air conditioning, Breakfast"
Treebo Trend Aviraj Inn,"₹ 7,842",8.0,Very good,40,Noida,Deluxe Double Room,1 extra-large double bed,"+₹ 1,412 taxes and charges",3,1 night, 2 adults,"₹ 9,803",True,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi"
Hotel Anand Lok Inn,"₹ 2,861",7.8,Good,80,"Mahipalpur, New Delhi",Deluxe Double or Twin Room,Beds: 1 double or 2 singles,+₹ 343 taxes and charges,3,1 night, 2 adults,"₹ 5,299",False,True,2023-10-03,2023-10-04,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Facilities for disabled guests, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Superb breakfast"
Hotel East Inn - Patel Nagar,"₹ 1,760",6.2,Review score,17,New Delhi,Deluxe Double Room with Balcony,2 single beds,+₹ 211 taxes and charges,3,1 night, 2 adults,"₹ 2,200",True,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Garden, Breakfast"
The Atara,"₹ 6,250",7.3,Good,74,"DLF Phase I, Gurgaon",Deluxe Double Room,1 double bed,+₹ 750 taxes and charges,3,1 night, 2 adults,"₹ 6,250",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Restaurant, Family rooms, Fitness centre, Free parking, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Good breakfast"
Hotel Krone A Family Hotel Near IGI Airport,₹ 828,7.1,Good,304,"South West, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 99 taxes and charges,4,1 night, 2 adults,"₹ 2,069",True,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Family rooms, Free parking, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Exceptional breakfast"
Tivoli Grand Resort,"₹ 5,250",6.5,Review score,25,New Delhi,Deluxe Double Room,1 double bed,+₹ 630 taxes and charges,3,1 night, 2 adults,"₹ 7,000",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Free parking, Facilities for disabled guests, Bar, Breakfast"
Hotel Maharaja,"₹ 1,750",4.5,Review score,222,"Paharganj, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 210 taxes and charges,2,1 night, 2 adults,"₹ 1,750",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Breakfast"
Hotel Wall Street,"₹ 1,999",4.4,Review score,15,"Dariyaganj, New Delhi",Deluxe Double Room,2 double beds,+₹ 240 taxes and charges,3,1 night, 2 adults,"₹ 1,999",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Private parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Terrace, Laundry, Breakfast"
HOTEL THE PARADISE Near Okhla,"₹ 2,024",6.3,Review score,18,"South Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 243 taxes and charges,3,1 night, 2 adults,"₹ 2,024",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Hotel Imperial Villa,"₹ 5,999",5.9,Review score,138,"South Delhi, New Delhi",Deluxe Double Room,1 double bed,+₹ 720 taxes and charges,3,1 night, 2 adults,"₹ 5,999",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, Tea/coffee maker in all rooms, Good breakfast"
Itsy By Treebo - Hamlets Stay,"₹ 6,162",7.3,Good,110,Noida,Standard Double Room,Multiple bed types,+₹ 739 taxes and charges,3,1 night, 2 adults,"₹ 7,703",True,True,2023-10-03,2023-10-04,"Room service, Restaurant, Family rooms, Fitness centre, Free parking, Free WiFi"
Treebo Trend Iffco Chowk,"₹ 7,282",7.0,Good,98,"DLF Phase II, Gurgaon",[Sanitized] Deluxe Double Room,Multiple bed types,+₹ 874 taxes and charges,3,1 night, 2 adults,"₹ 9,103",True,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk"
DLF Club 3,"₹ 7,449",8.1,Very good,61,"DLF Cyber City, Gurgaon",Superior Double Room,1 double bed,+₹ 894 taxes and charges,4,1 night, 2 adults,"₹ 7,449",False,True,2023-10-03,2023-10-04,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Bar"
FabExpress VAT,"₹ 2,126",6.6,Review score,8,"Pashim Vihar, New Delhi",Deluxe Room,1 double bed,+₹ 360 taxes and charges,3,1 night, 2 adults,"₹ 2,126",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
Park Plaza Shahdara,"₹ 10,500",6.2,Review score,171,"East Delhi, New Delhi",Superior Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 1,890 taxes and charges",5,1 night, 2 adults,"₹ 10,500",False,True,2023-10-03,2023-10-04,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Tea/coffee maker in all rooms, Very good breakfast"
"Hotel Admire Inn ""Atta Market, Noida Sector 18""","₹ 4,488",6.7,Review score,118,Noida,Deluxe Double Room,1 double bed,+₹ 539 taxes and charges,3,1 night, 2 adults,"₹ 4,488",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, Good breakfast"
Flagship Hotel Shyam Palace Near Lotus Temple,"₹ 1,396",4.4,Review score,5,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 200 taxes and charges,3,1 night, 2 adults,"₹ 2,148",False,True,2023-10-03,2023-10-04,"Room service, Family rooms, 24-hour front desk, Daily housekeeping"
Golden villa,"₹ 3,250",NA,NA,NA,Bakāpur,One-Bedroom Villa,"6 beds (1 single, 3 doubles, 1 extra-large double, 1 large double)",+₹ 390 taxes and charges,0,1 night, 2 adults,"₹ 3,250",False,True,2023-10-03,2023-10-04,Free parking
Hotel Ambica Palace AIIMS New Delhi - Couple Friendly Local ID Accepted,"₹ 2,662",6.1,Review score,142,"Safdarjung Enclave, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 319 taxes and charges,3,1 night, 2 adults,"₹ 7,829",False,False,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Facilities for disabled guests, Free WiFi, 24-hour front desk, Terrace, Breakfast"
"Hotel Klick International at ""5 Min Walking "" from New Delhi Railway Station","₹ 2,925",5.8,Review score,134,"Paharganj, New Delhi",Family Room,2 single beds,+₹ 351 taxes and charges,2,1 night, 2 adults,"₹ 4,500",False,True,2023-10-03,2023-10-04,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Flagship Royel Inn Near Worlds Of Wonder,"₹ 1,284",6.1,Review score,7,Kalkaji Devi,Classic Triple Room,1 large double bed,+₹ 186 taxes and charges,3,1 night, 2 adults,"₹ 1,976",False,True,2023-10-03,2023-10-04,Room service
"Fortune District Centre, Ghaziabad - Member ITC's Hotel Group","₹ 8,599",7.5,Good,129,Ghaziabad,Deluxe Room,"3 beds (2 singles, 1 extra-large double)","+₹ 1,978 taxes and charges",4,1 night, 2 adults,"₹ 8,599",True,True,2023-10-03,2023-10-04,"Outdoor swimming pool, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Tea/coffee maker in all rooms, Bar, Breakfast"
Airport Hotel Sinon,₹ 629,6.5,Review score,6,"Mahipalpur, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 75 taxes and charges,3,1 night, 2 adults,₹ 629,False,False,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Breakfast"
Airport Hotel,"₹ 3,684",5.2,Review score,88,"South West, New Delhi",Standard Double Room,2 single beds,+₹ 442 taxes and charges,2,1 night, 2 adults,"₹ 3,684",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Breakfast"
1BHK Entire flat with bath tub hall and kitchen luxury furnished new Apartment,"₹ 5,999",3.0,Review score,1,"Chattarpur, New Delhi",Double Room,2 double beds,+₹ 720 taxes and charges,0,1 night, 2 adults,"₹ 5,999",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Family rooms, Free parking, Terrace, Garden, Air conditioning"
Flagship Hotel The Flash Near SBI Bank,"₹ 1,126",6.7,Review score,3,"South West, New Delhi",Classic Triple Room,1 large double bed,+₹ 167 taxes and charges,3,1 night, 2 adults,"₹ 1,733",False,True,2023-10-03,2023-10-04,"Room service, 24-hour front desk"
FabExpress Hemkunt Mansion,"₹ 5,308",8.0,Very good,184,Noida,Deluxe Double Room,1 double bed,+₹ 637 taxes and charges,3,1 night, 2 adults,"₹ 5,308",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi"
OYO Hotel 2 Yaars Near Ghitorni Metro Station,"₹ 1,126",3.2,Review score,6,New Delhi,Standard Double Room,1 large double bed,+₹ 159 taxes and charges,3,1 night, 2 adults,"₹ 1,733",True,True,2023-10-03,2023-10-04,Daily housekeeping
"BedChambers Serviced Apartment, Medicity","₹ 4,860",8.9,Fabulous,16,Gurgaon,One-Bedroom Apartment,1 extra-large double bed,Additional charges may apply,0,1 night, 2 adults,"₹ 4,860",False,False,2023-10-03,2023-10-04,"Airport shuttle, Family rooms, Free parking, Free WiFi, 24-hour front desk"
hotel emporio deluxe,"₹ 1,400",7.0,Good,18,"Paharganj, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 168 taxes and charges,3,1 night, 2 adults,"₹ 2,799",False,True,2023-10-03,2023-10-04,"Airport shuttle, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Laundry, Breakfast"
Treebo Trend Ahinsa Residency,"₹ 9,522",8.1,Very good,39,Gurgaon,Deluxe Double Room,1 extra-large double bed,"+₹ 1,714 taxes and charges",3,1 night, 2 adults,"₹ 11,903",True,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk"
OYO Townhouse 204 Sector 49 Near Logix city centre,"₹ 1,485",5.7,Review score,101,Noida,Classic Triple Room,1 extra-large double bed,+₹ 210 taxes and charges,4,1 night, 2 adults,"₹ 2,285",False,True,2023-10-03,2023-10-04,"Room service, Restaurant"
OYO Hotel Love Dream Couple Friendly Near Dashrath Puri Metro Station,"₹ 1,527",1.0,Review score,1,"South West, New Delhi",Classic Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2023-10-03,2023-10-04,
OYO Hotel Anjani,"₹ 1,472",1.0,Review score,1,Pānīpat,Classic Triple Room,1 large double bed,+₹ 209 taxes and charges,3,1 night, 2 adults,"₹ 2,265",False,True,2023-10-03,2023-10-04,
Flagship Premium Inn Near Lotus Temple,"₹ 1,126",1.9,Review score,21,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 167 taxes and charges,3,1 night, 2 adults,"₹ 1,733",False,True,2023-10-03,2023-10-04,"Room service, Family rooms, 24-hour front desk, Air conditioning"
Inde Hotel Golf Course Extension,"₹ 3,599",8.0,Very good,53,Gurgaon,Standard Double Room,1 double bed,+₹ 432 taxes and charges,4,1 night, 2 adults,"₹ 3,599",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Breakfast"
Aman International-A New Unit of Aman Continental,"₹ 5,920",4.9,Review score,8,"Paharganj, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 710 taxes and charges,3,1 night, 2 adults,"₹ 5,920",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Restaurant, Family rooms, Facilities for disabled guests, Free WiFi, 24-hour front desk, Terrace, Bar, Breakfast"
CASA AHORA,"₹ 7,000",NA,NA,NA,"Pashim Vihar, New Delhi",Double Room,1 double bed,+₹ 840 taxes and charges,0,1 night, 2 adults,"₹ 7,000",False,True,2023-10-03,2023-10-04,"Free parking, Terrace, Bar, Air conditioning"
OYO Max Residency Near Dlf Avenue Saket,"₹ 1,697",2.3,Review score,7,"Malviya Nagar, New Delhi",Classic Triple Room,1 large double bed,+₹ 228 taxes and charges,3,1 night, 2 adults,"₹ 2,611",False,True,2023-10-03,2023-10-04,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
SPOT ON Diamond Hotel,"₹ 1,099",NA,NA,NA,Sikandarābād,Classic Triple Room,1 large double bed,+₹ 164 taxes and charges,3,1 night, 2 adults,"₹ 1,691",False,True,2023-10-03,2023-10-04,
FabExpress Royal Ashray,"₹ 2,759",7.9,Good,168,Noida,Deluxe Room,1 double bed,+₹ 331 taxes and charges,3,1 night, 2 adults,"₹ 2,759",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, Tea/coffee maker in all rooms, Good breakfast"
Delight by Downtown Travelodges,"₹ 2,160",6.2,Review score,4,"South Delhi, New Delhi",Double Room with Private Bathroom,1 double bed,+₹ 259 taxes and charges,0,1 night, 2 adults,"₹ 2,160",False,True,2023-10-03,2023-10-04,"Free parking, Free WiFi, Air conditioning"
FabExpress Royal Mirage I,"₹ 3,401",7.6,Good,11,New Delhi,Deluxe Room,1 double bed,+₹ 468 taxes and charges,3,1 night, 2 adults,"₹ 3,401",False,True,2023-10-03,2023-10-04,"Room service, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
Prabhu Sadan home stay,"₹ 1,800",9.7,Exceptional,10,Govardhan,Double Room with Private Bathroom,1 double bed,+₹ 216 taxes and charges,0,1 night, 2 adults,"₹ 1,800",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Breakfast"
Flagship Hotel Dream View Near Omaxe Celebration Mall,"₹ 1,126",6.0,Review score,6,Gurgaon,Classic Triple Room,1 large double bed,+₹ 167 taxes and charges,3,1 night, 2 adults,"₹ 1,733",False,True,2023-10-03,2023-10-04,
Hotel TMS Grand,"₹ 2,500",7.9,Good,18,"South West, New Delhi",Deluxe Double Room with Balcony,1 extra-large double bed,+₹ 300 taxes and charges,3,1 night, 2 adults,"₹ 2,500",True,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Laundry, Tea/coffee maker in all rooms, Breakfast"
FabExpress F9 Noida Sector 27,"₹ 4,141",7.4,Good,14,Noida,Deluxe Room,1 double bed,+₹ 497 taxes and charges,3,1 night, 2 adults,"₹ 4,141",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Breakfast"
Delhi Slum Experience Home Stay / Vijay Tours India,"₹ 8,500",NA,NA,NA,"Rohini, New Delhi",One-Bedroom Apartment,1 double bed,"+₹ 1,530 taxes and charges",0,1 night, 2 adults,"₹ 8,500",True,True,2023-10-03,2023-10-04,"Free parking, Free WiFi"
SPOT ON Hotel Prominent,"₹ 1,527",9.2,Superb,11,Meerut,Standard Double Room,1 large double bed,+₹ 207 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2023-10-03,2023-10-04,
Treebo Trend Elite,"₹ 7,057",5.9,Review score,102,"South Delhi, New Delhi",Deluxe Double Room,Multiple bed types,+₹ 847 taxes and charges,3,1 night, 2 adults,"₹ 10,533",True,True,2023-10-03,2023-10-04,"Room service, Restaurant, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
AVENUE 64,₹ 675,6.9,Review score,14,Gurgaon,Deluxe Double Room,1 double bed,+₹ 81 taxes and charges,3,1 night, 2 adults,₹ 675,False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Restaurant, Family rooms, Private parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Breakfast"
Treebo Trend Noida Grand,"₹ 6,386",6.5,Review score,11,Noida,Economy Double Room,1 extra-large double bed,+₹ 766 taxes and charges,3,1 night, 2 adults,"₹ 7,983",True,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, Breakfast"
Optimum Baba Residency- 5 Min From New Delhi Railway Station,₹ 899,4.0,Review score,10,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 108 taxes and charges,0,1 night, 2 adults,₹ 899,False,False,2023-10-03,2023-10-04,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, 24-hour front desk, Terrace, Air conditioning, Breakfast"
RED BRICK HOME BY EARTHAA ESCAPES,"₹ 3,800",7.8,Good,21,"Malviya Nagar, New Delhi",Deluxe Double Room,1 double bed,+₹ 456 taxes and charges,0,1 night, 2 adults,"₹ 3,800",True,True,2023-10-03,2023-10-04,"Free parking, Free WiFi, Air conditioning, Breakfast"
S B GUEST HOUSE-By Haveliya Hotels,"₹ 2,250",8.5,Very good,54,"Paharganj, New Delhi",Triple Room with Private Bathroom,3 single beds,+₹ 270 taxes and charges,3,1 night, 2 adults,"₹ 2,250",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Daily housekeeping, Air conditioning"
The Palms Inn,"₹ 2,163",8.5,Very good,86,Gurgaon,Deluxe Double Room,1 double bed,+₹ 260 taxes and charges,3,1 night, 2 adults,"₹ 3,328",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Tea/coffee maker in all rooms"
