hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
Sheraton New Delhi Hotel,"₹ 26,000",8.5,Very good,"1,188","Saket, New Delhi",Deluxe Double or Twin Room,1 double bed,"+₹ 4,680 taxes and charges",5,1 night, 2 adults,"₹ 26,000",True,True,2023-12-12,2023-12-13,"Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Facilities for disabled guests, Bar, Very good breakfast"
Taj City Centre Gurugram,"₹ 20,500",8.7,Fabulous,"1,968","Sector 40 - 44, Gurgaon","Superior Room king bed with upgrade to Deluxe Room (Subject to avl),10% discount on food & Soft Beverages",1 extra-large double bed,"+₹ 3,690 taxes and charges",5,1 night, 2 adults,"₹ 20,500",False,True,2023-12-12,2023-12-13,"2 swimming pools, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Tea/coffee maker in all rooms, Bar, Fabulous breakfast"
Radisson Blu Hotel New Delhi Paschim Vihar,"₹ 10,000",6.5,Review score,"1,836","Pashim Vihar, New Delhi",Superior Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 2,300 taxes and charges",5,1 night, 2 adults,"₹ 10,000",False,True,2023-12-12,2023-12-13,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
The Suryaa New Delhi,"₹ 21,293",7.4,Good,"1,088","New Friends Colony, New Delhi","Club Room with complimentary breakfast, 10% Discount on F&B SPA & SALON,3 Pints of Beer at Atrium Lounge(within operational timings)",1 extra-large double bed,"+₹ 3,833 taxes and charges",5,1 night, 2 adults,"₹ 21,293",True,True,2023-12-12,2023-12-13,"2 swimming pools, Airport shuttle (free), Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Tea/coffee maker in all rooms, Bar, Good breakfast"
"Fortune Park Orange, Sidhrawali - Member ITC's Hotel Group","₹ 4,000",8.0,Very good,75,Bhiwadi,Deluxe Twin Room,2 single beds,+₹ 480 taxes and charges,4,1 night, 2 adults,"₹ 4,000",False,True,2023-12-12,2023-12-13,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hilton Garden Inn New Delhi/Saket,"₹ 18,150",7.5,Good,"1,338","Saket, New Delhi",King Guest Room,1 large double bed,"+₹ 3,267 taxes and charges",5,1 night, 2 adults,"₹ 18,150",True,True,2023-12-12,2023-12-13,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free parking, Tea/coffee maker in all rooms, Bar, Good breakfast"
Colonel’s Retreat,"₹ 9,360",8.7,Fabulous,549,"South Delhi, New Delhi",Standard Double or Twin Room,Multiple bed types,Includes taxes and charges,3,1 night, 2 adults,"₹ 9,360",True,True,2023-12-12,2023-12-13,"Airport shuttle, Non-smoking rooms, Restaurant, Free parking, Facilities for disabled guests, Free WiFi, Terrace, Laundry, Tea/coffee maker in all rooms, Fabulous breakfast"
Southwest Inn - Boutique Hotel,"₹ 6,100",6.2,Review score,308,"Dwarka, New Delhi",Superior Double or Twin Room,1 large double bed,+₹ 732 taxes and charges,3,1 night, 2 adults,"₹ 6,100",False,True,2023-12-12,2023-12-13,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Breakfast"
Heritage Village Resort & Spa Manesar-Gurgaon,"₹ 21,999",8.2,Very good,592,"IMT Manesar, Gurgaon",Heritage Superior Room - Complimentary Evening Hi-Tea & Snacks with Live Music,1 double bed,"+₹ 3,960 taxes and charges",5,1 night, 2 adults,"₹ 21,999",True,True,2023-12-12,2023-12-13,"Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Tea/coffee maker in all rooms, Bar, Very good breakfast"
"Four Points by Sheraton New Delhi, Airport Highway","₹ 15,000",7.9,Good,386,"South West, New Delhi",Guest room with Twin/Single Bed(s),2 single beds,"+₹ 2,700 taxes and charges",4,1 night, 2 adults,"₹ 15,000",False,True,2023-12-12,2023-12-13,
Hotel Decent Suites - Delhi Airport,"₹ 2,599",7.8,Good,"1,768","South West, New Delhi",Deluxe King Room,1 double bed,+₹ 312 taxes and charges,4,1 night, 2 adults,"₹ 3,999",True,True,2023-12-12,2023-12-13,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Breakfast"
FabExpress Chawla House,"₹ 3,183",7.7,Good,6,"East Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 70 taxes and charges,3,1 night, 2 adults,"₹ 3,183",False,True,2023-12-12,2023-12-13,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Air conditioning, Breakfast"
Townhouse 86392 Parker Plaza,"₹ 1,697",5.5,Review score,6,Rāi,Classic Triple Room,1 extra-large double bed,+₹ 260 taxes and charges,4,1 night, 2 adults,"₹ 2,611",False,True,2023-12-12,2023-12-13,"Restaurant, Room service, Family rooms, Breakfast"
DoubleTree by Hilton Gurgaon New Delhi NCR,"₹ 17,499",7.5,Good,964,"Golf Course Road, Gurgaon",King Room,1 large double bed,"+₹ 3,150 taxes and charges",5,1 night, 2 adults,"₹ 17,499",False,True,2023-12-12,2023-12-13,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
Le Meridien New Delhi,"₹ 14,150",7.7,Good,"1,055","Central Delhi, New Delhi",Executive Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 2,547 taxes and charges",5,1 night, 2 adults,"₹ 14,150",False,True,2023-12-12,2023-12-13,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Tea/coffee maker in all rooms, Bar, Good breakfast"
The Oberoi New Delhi,"₹ 29,750",9.4,Superb,465,New Delhi,Deluxe Room,1 extra-large double bed,"+₹ 5,355 taxes and charges",5,1 night, 2 adults,"₹ 29,750",False,True,2023-12-12,2023-12-13,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Bar, Exceptional breakfast"
Hotel Emerald Park,"₹ 1,039",8.7,Fabulous,109,"South West, New Delhi",Deluxe Double or Twin Room,1 large double bed,+₹ 374 taxes and charges,3,1 night, 2 adults,"₹ 1,598",True,True,2023-12-12,2023-12-13,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Exceptional breakfast"
Karma Chalets Gurgaon,"₹ 12,000",8.3,Very good,103,Gurgaon,Studio Magnolia,Multiple bed types,"+₹ 2,160 taxes and charges",3,1 night, 2 adults,"₹ 12,000",True,True,2023-12-12,2023-12-13,"2 swimming pools, Non-smoking rooms, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Very good breakfast"
Krishna Enclave,"₹ 1,773",NA,NA,NA,Ghaziabad,Double Room with Terrace,"2 beds (1 single, 1 double)",+₹ 213 taxes and charges,0,1 night, 2 adults,"₹ 1,773",False,True,2023-12-12,2023-12-13,
"Holiday Inn Express New Delhi International Airport T3, an IHG Hotel","₹ 13,501",7.1,Good,961,"South West, New Delhi",Queen Room - International Wing - Non Smoking,1 large double bed,"+₹ 2,430 taxes and charges",4,1 night, 2 adults,"₹ 13,501",True,False,2023-12-12,2023-12-13,"Non-smoking rooms, Spa and wellness centre, Restaurant, Fitness centre, Facilities for disabled guests, Free WiFi, 24-hour front desk, Bar, Tea/coffee maker in all rooms, Good breakfast"
OYO 81159 Hotel Crown,"₹ 3,052",NA,NA,NA,Pānīpat,Classic Triple Room,1 large double bed,+₹ 398 taxes and charges,3,1 night, 2 adults,"₹ 3,052",False,True,2023-12-12,2023-12-13,Room service
Home@F37 Kailash Colony Metro,"₹ 4,425",8.3,Very good,225,"South Delhi, New Delhi",Super Deluxe Double Room,1 large double bed,+₹ 531 taxes and charges,3,1 night, 2 adults,"₹ 4,425",True,True,2023-12-12,2023-12-13,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, Laundry, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
The Leela Ambience Convention Hotel Delhi,"₹ 11,999",8.4,Very good,"1,282","East Delhi, New Delhi",Deluxe Room with Bathtub,1 extra-large double bed,"+₹ 2,160 taxes and charges",5,1 night, 2 adults,"₹ 11,999",False,True,2023-12-12,2023-12-13,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hotel Blue Pearl,"₹ 3,150",8.2,Very good,"2,064","Paharganj, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 378 taxes and charges,3,1 night, 2 adults,"₹ 4,200",True,True,2023-12-12,2023-12-13,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Very good breakfast"
